timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162515.98561,3,1.045,0.639,9.622,4,0.031,0.022,0.038,5,-8.475,-31.631,7.763
162516.00506,3,1.045,0.601,9.671,4,0.010,0.011,0.029,5,-8.400,-31.519,7.744
162516.02450,3,1.067,0.583,9.618,4,0.002,-0.022,0.004,5,-8.213,-31.519,7.444
162516.04395,3,1.114,0.583,9.465,4,0.019,-0.028,-0.025,5,-8.269,-31.800,7.294
162516.06340,3,1.118,0.595,9.332,4,0.025,0.018,-0.052,5,-8.363,-31.781,7.313
162516.08284,3,1.067,0.502,9.239,4,-0.011,0.058,-0.075,5,-8.175,-31.838,7.294
162516.10229,3,0.977,0.460,9.308,4,-0.067,0.081,-0.084,5,-8.138,-31.650,7.294
162516.12173,3,0.928,0.372,9.384,4,-0.111,0.083,-0.077,5,-7.950,-31.706,7.088
162516.14118,3,0.971,0.376,9.489,4,-0.127,0.036,-0.058,5,-7.894,-31.613,6.975
162516.16062,3,1.069,0.441,9.447,4,-0.120,-0.027,-0.035
162516.18007,3,1.067,0.530,9.294,4,-0.115,-0.086,-0.047,5,-7.950,-31.463,6.900
162516.19952,3,0.905,0.660,9.272,4,-0.148,-0.106,-0.098,5,-8.025,-31.425,6.975
162516.21896,3,0.628,0.810,9.469,4,-0.192,-0.072,-0.146,5,-8.081,-31.238,7.125
162516.23841,3,0.484,0.966,9.597,4,-0.206,-0.043,-0.140,5,-7.894,-31.275,6.806
162516.25785,3,0.512,1.108,9.625,4,-0.200,-0.045,-0.070,5,-7.931,-31.256,6.488
162516.27730,3,0.681,1.104,9.652,4,-0.199,-0.063,0.029,5,-7.950,-31.425,6.075
162516.29674,3,0.874,1.110,9.697,4,-0.218,-0.065,0.098,5,-7.856,-31.875,6.300
162516.31619,3,0.945,1.283,9.889,4,-0.247,-0.053,0.067,5,-7.894,-31.950,6.525
162516.33563,3,1.002,1.476,10.095,4,-0.273,-0.040,-0.031,5,-7.950,-32.175,6.544
162516.35508,3,0.983,1.711,10.364,4,-0.290,-0.027,-0.113,5,-7.875,-32.400,6.450
162516.37453,3,0.907,1.864,10.625,4,-0.262,-0.001,-0.147,5,-7.650,-32.475,6.225
162516.39397,3,0.922,1.734,10.491,4,-0.142,0.027,-0.124,5,-7.650,-32.419,6.225
162516.41342,3,1.008,1.865,9.998,4,0.041,0.092,-0.131,5,-7.706,-32.550,6.281
162516.43286,3,0.845,1.955,9.497,4,0.202,0.148,-0.182,5,-7.538,-32.419,6.300
162516.45231,3,0.518,1.967,9.506,4,0.244,0.213,-0.281,5,-7.725,-32.325,6.113
162516.47175,3,0.321,1.845,9.520,4,0.233,0.206,-0.337,5,-7.688,-32.194,5.981
162516.49120,3,0.284,1.816,9.100,4,0.278,0.166,-0.325,5,-7.538,-32.269,5.888
162516.51065,3,0.127,1.812,8.437,4,0.329,0.137,-0.306,5,-7.538,-32.175,5.756
162516.53009,3,-0.075,1.793,7.975,4,0.310,0.094,-0.276,5,-7.706,-32.306,6.131
162516.54954,3,-0.126,1.985,8.055,4,0.186,0.070,-0.205,5,-7.631,-32.475,6.281
162516.56898,3,0.195,2.192,8.428,4,0.050,0.062,-0.066,5,-7.256,-32.531,6.431
162516.58843,3,0.761,2.490,8.881,4,-0.021,0.058,0.082,5,-7.088,-32.644,6.469
162516.60787,3,1.242,2.894,9.246,4,-0.009,0.064,0.138,5,-6.900,-32.588,6.600
162516.62732,3,1.689,3.187,9.509,4,0.053,0.024,0.112,5,-6.825,-32.869,6.656
162516.64676,3,1.695,3.219,9.903,4,0.133,-0.007,-0.036,5,-6.806,-32.719,6.600
162516.66621,3,1.165,3.016,10.193,4,0.259,-0.037,-0.288,5,-6.956,-32.850,6.844
162516.68566,3,0.435,2.744,10.255,4,0.425,-0.078,-0.477,5,-6.863,-32.681,6.806
162516.70510,3,0.156,2.487,9.683,4,0.581,-0.173,-0.506,5,-6.675,-32.775,6.956
162516.72455,3,-0.104,2.445,8.816,4,0.690,-0.249,-0.461,5,-6.675,-32.813,6.956
162516.74399,3,-0.441,2.776,8.560,4,0.605,-0.271,-0.445,5,-6.619,-32.625,7.219
162516.76344,3,-0.304,3.208,9.560,4,0.302,-0.267,-0.411,5,-6.244,-32.625,7.463
162516.78288,3,0.356,3.328,10.800,4,-0.025,-0.316,-0.265,5,-5.963,-32.531,7.594
162516.80233,3,1.119,3.524,11.241,4,-0.140,-0.278,-0.174,5,-5.625,-32.850,8.100
162516.82177,3,0.796,4.062,11.094,4,-0.049,-0.010,-0.350,5,-5.044,-32.831,8.138
162516.84122,3,0.326,3.518,11.884,4,0.056,0.295,-0.616
162516.86067,3,-0.122,2.432,12.004,4,0.207,0.460,-0.923,5,-4.688,-33.056,8.156
162516.88011,3,-0.558,1.296,11.493,4,0.254,0.510,-1.078,5,-4.538,-33.206,8.306
162516.89956,3,-1.319,0.336,11.942,4,-0.007,0.387,-1.105,5,-4.181,-33.319,8.438
162516.91900,3,-1.568,-0.307,13.435,4,-0.244,0.405,-0.962,5,-3.788,-33.600,8.475
162516.93845,3,-1.008,-0.778,12.665,4,-0.062,0.420,-0.658,5,-3.525,-33.694,8.588
162516.95789,3,-0.418,-0.931,11.349,4,0.333,0.315,-0.309,5,-3.150,-33.563,8.775
162516.97734,3,0.424,-1.131,10.557,4,0.620,0.257,0.128,5,-2.513,-33.394,8.681
162516.99679,3,1.307,-1.260,9.786,4,0.600,0.025,0.457,5,-2.306,-33.506,9.000
162517.01623,3,1.657,-1.717,9.540,4,0.360,-0.331,0.598,5,-2.081,-33.731,9.300
162517.03568,3,1.797,-2.296,9.392,4,-0.069,-0.578,0.649,5,-2.063,-33.506,9.619
162517.05512,3,1.683,-2.485,9.600,4,-0.435,-0.581,0.584,5,-2.156,-33.375,9.863
162517.07457,3,1.476,-1.987,9.230,4,-0.340,-0.425,0.381,5,-2.138,-33.525,9.975
162517.09401,3,1.378,-1.074,8.615,4,-0.049,-0.231,0.138,5,-2.213,-33.563,9.938
162517.11346,3,1.219,-0.357,8.314,4,0.153,-0.010,-0.034,5,-2.119,-33.938,10.069
162517.13290,3,1.119,-0.148,8.087,4,0.158,0.089,0.021,5,-2.325,-33.975,10.238
162517.15235,3,1.417,-0.230,8.096,4,0.062,0.087,0.235,5,-2.456,-34.088,10.406
162517.17180,3,1.700,-0.150,7.901,4,-0.014,0.046,0.370,5,-2.606,-33.881,10.500
162517.19124,3,1.861,0.065,7.749,4,-0.098,0.047,0.335,5,-2.625,-34.125,10.481
162517.21069,3,1.743,0.165,8.084,4,-0.282,0.045,0.127,5,-2.569,-34.238,10.256
162517.23013,3,1.226,0.232,8.755,4,-0.521,0.040,-0.132,5,-2.663,-34.088,10.350
162517.24958,3,0.616,0.227,9.798,4,-0.723,0.051,-0.277,5,-2.700,-34.219,10.331
162517.26902,3,0.279,-0.042,10.576,4,-0.821,-0.018,-0.285,5,-2.794,-34.388,10.088
162517.28847,3,0.093,-0.372,10.917,4,-0.718,-0.170,-0.183,5,-2.981,-34.481,9.769
162517.30792,3,0.147,-0.491,10.686,4,-0.416,-0.254,-0.014,5,-2.944,-34.425,9.131
162517.32736,3,0.284,-0.561,9.861,4,-0.084,-0.288,0.154,5,-2.869,-34.519,8.644
162517.34681,3,0.402,-0.573,9.417,4,0.086,-0.216,0.282,5,-2.681,-34.425,8.306
162517.36625,3,0.651,-0.536,9.490,4,0.066,-0.105,0.398,5,-2.756,-34.706,8.081
162517.38570,3,1.063,-0.390,9.597,4,0.008,-0.069,0.509,5,-2.775,-35.006,8.063
162517.40514,3,1.411,-0.038,9.628,4,0.025,-0.067,0.536,5,-2.906,-34.875,7.875
162517.42459,3,1.522,0.106,9.476,4,0.155,-0.039,0.489,5,-2.906,-34.744,7.781
162517.44403,3,1.471,0.157,9.212,4,0.343,0.015,0.409,5,-3.263,-34.763,7.875
162517.46348,3,1.451,0.249,9.022,4,0.433,0.076,0.344,5,-3.619,-34.819,8.175
162517.48293,3,1.611,0.112,8.902,4,0.345,0.092,0.335,5,-3.994,-35.006,8.306
162517.50237,3,1.673,-0.105,9.099,4,0.129,0.087,0.344,5,-4.331,-34.819,8.381
162517.52182,3,1.634,-0.414,9.517,4,-0.106,0.086,0.336
162517.54126,3,1.530,-0.609,9.997,4,-0.276,0.056,0.299,5,-4.538,-34.594,8.719
162517.56071,3,1.360,-0.779,10.416,4,-0.323,0.065,0.228,5,-4.856,-34.575,8.550
162517.58015,3,1.130,-0.783,10.478,4,-0.239,0.087,0.120,5,-5.156,-34.575,8.456
162517.59960,3,0.991,-0.534,9.969,4,-0.054,0.083,-0.018,5,-5.738,-34.481,8.625
162517.61905,3,0.826,-0.133,9.326,4,0.143,0.029,-0.132,5,-5.813,-34.406,8.381
162517.63849,3,0.510,0.371,9.040,4,0.232,-0.091,-0.179,5,-5.831,-34.388,8.231
162517.65794,3,0.486,0.874,9.021,4,0.175,-0.194,-0.153,5,-5.831,-34.238,8.194
162517.67738,3,0.508,1.021,8.972,4,0.034,-0.227,-0.078,5,-5.681,-34.500,8.100
162517.69683,3,0.576,1.001,9.310,4,-0.119,-0.171,-0.001,5,-5.663,-34.481,7.800
162517.71627,3,0.539,0.925,9.775,4,-0.244,-0.049,0.048,5,-5.794,-34.369,7.763
162517.73572,3,0.510,0.903,10.200,4,-0.285,0.044,0.071,5,-5.719,-34.369,7.950
162517.75516,3,0.512,0.767,10.364,4,-0.229,0.076,0.095,5,-5.625,-34.294,7.875
162517.77461,3,0.564,0.640,10.139,4,-0.101,0.074,0.129,5,-5.531,-34.294,7.781
162517.79406,3,0.618,0.443,9.682,4,0.023,0.056,0.147,5,-5.456,-34.369,7.725
162517.81350,3,0.639,0.199,9.418,4,0.080,0.054,0.163,5,-5.494,-34.519,7.725
162517.83295,3,0.758,0.081,9.374,4,0.053,0.062,0.194,5,-5.700,-34.500,7.613
162517.85239,3,0.983,0.159,9.495,4,-0.033,0.062,0.226,5,-5.738,-34.631,7.613
162517.87184,3,1.108,0.378,9.692,4,-0.113,0.069,0.223,5,-5.550,-34.819,7.538
162517.89128,3,1.153,0.466,9.864,4,-0.143,0.079,0.190,5,-5.606,-34.781,7.256
162517.91073,3,1.213,0.523,9.949,4,-0.120,0.077,0.142,5,-5.700,-35.025,7.388
162517.93017,3,1.088,0.680,9.913,4,-0.056,0.053,0.077,5,-5.981,-35.025,7.706
162517.94962,3,0.910,0.789,9.728,4,0.019,0.027,0.007,5,-6.150,-34.950,7.856
162517.96907,3,0.711,0.713,9.476,4,0.061,0.008,-0.053,5,-6.244,-34.706,7.763
162517.98851,3,0.582,0.596,9.414,4,0.039,0.005,-0.079,5,-6.394,-34.650,7.781
162518.00796,3,0.539,0.597,9.612,4,-0.018,0.011,-0.065,5,-6.469,-34.500,7.800
162518.02740,3,0.543,0.493,9.791,4,-0.048,0.022,-0.026,5,-6.675,-34.425,8.006
162518.04685,3,0.540,0.395,9.713,4,-0.033,0.033,0.006,5,-6.713,-34.331,8.194
162518.06629,3,0.564,0.357,9.563,4,-0.005,0.050,0.028,5,-6.713,-34.369,8.100
162518.08574,3,0.669,0.374,9.472,4,-0.005,0.057,0.053,5,-6.694,-34.481,8.119
162518.10519,3,0.800,0.436,9.484,4,-0.042,0.037,0.072,5,-6.525,-34.500,7.988
162518.12463,3,0.810,0.575,9.776,4,-0.104,0.015,0.069,5,-6.506,-34.538,7.875
162518.14408,3,0.848,0.700,10.055,4,-0.130,0.009,0.057,5,-6.431,-34.613,7.838
162518.16352,3,0.906,0.797,10.119,4,-0.088,0.008,0.047,5,-6.431,-34.613,7.800
162518.18297,3,0.892,0.897,9.987,4,-0.007,0.019,0.023,5,-6.356,-34.406,7.556
162518.20241,3,0.822,0.825,9.691,4,0.079,0.039,-0.011,5,-6.431,-34.388,7.369
162518.22186,3,0.707,0.674,9.442,4,0.120,0.054,-0.031
162518.24130,3,0.667,0.549,9.332,4,0.091,0.054,-0.024,5,-6.281,-34.163,7.163
162518.26075,3,0.596,0.478,9.427,4,0.036,0.045,-0.009
162518.28020,3,0.502,0.442,9.536,4,0.007,0.024,-0.006,5,-6.450,-34.238,7.256
162518.29964,3,0.478,0.539,9.459,4,0.003,-0.003,0.003,5,-6.506,-34.350,7.425
162518.31909,3,0.537,0.607,9.292,4,0.004,-0.015,0.023,5,-6.581,-34.463,7.538
162518.33853,3,0.547,0.766,9.348,4,-0.023,-0.011,0.041,5,-6.431,-34.406,7.575
162518.35798,3,0.524,0.873,9.652,4,-0.060,0.002,0.068,5,-6.581,-34.500,7.613
162518.37742,3,0.593,0.852,9.817,4,-0.058,0.007,0.117,5,-6.600,-34.613,7.894
162518.39687,3,0.738,0.762,9.832,4,-0.014,-0.004,0.172,5,-6.638,-34.706,7.950
162518.41632,3,0.880,0.772,9.575,4,0.055,-0.023,0.212,5,-6.863,-34.875,7.856
162518.43576,3,1.061,1.073,9.306,4,0.091,-0.041,0.224,5,-6.994,-34.688,7.613
162518.45521,3,1.329,1.432,9.112,4,0.011,-0.078,0.201,5,-7.238,-34.763,7.631
162518.47465,3,1.386,1.589,9.446,4,-0.196,-0.106,0.128,5,-7.256,-34.838,7.556
162518.49410,3,1.140,1.393,10.212,4,-0.415,-0.094,0.035,5,-7.538,-35.063,7.556
162518.51354,3,0.749,1.398,10.638,4,-0.471,-0.064,-0.047,5,-7.575,-35.325,7.425
162518.53299,3,0.520,1.696,10.382,4,-0.275,-0.056,-0.080,5,-7.594,-35.531,7.013
162518.55243,3,0.443,1.755,9.764,4,0.046,-0.007,-0.082,5,-7.444,-35.456,7.031
162518.57188,3,0.419,1.678,9.295,4,0.235,0.039,-0.062,5,-7.275,-35.231,6.956
162518.59133,3,0.683,1.918,9.507,4,0.206,0.168,0.009,5,-7.181,-35.363,6.938
162518.61077,3,0.961,2.126,9.496,4,0.161,0.158,0.062,5,-6.825,-35.306,6.900
162518.63022,3,0.876,2.090,9.633,4,0.187,0.161,0.009,5,-6.938,-35.363,6.881
162518.64966,3,0.728,2.012,9.508,4,0.241,0.128,-0.069,5,-6.900,-35.100,6.563
162518.66911,3,0.753,1.943,9.165,4,0.288,0.087,-0.087,5,-6.975,-34.856,6.713
162518.68855,3,0.816,1.953,8.761,4,0.324,0.069,-0.068,5,-7.069,-34.763,6.825
162518.70800,3,0.995,2.095,8.427,4,0.325,0.089,-0.032,5,-7.163,-34.950,6.975
162518.72745,3,1.272,2.304,8.421,4,0.249,0.093,0.006,5,-7.425,-35.100,7.106
162518.74689,3,1.378,2.400,8.810,4,0.116,0.072,-0.002,5,-7.538,-35.081,7.556
162518.76634,3,1.233,2.555,9.212,4,0.022,0.040,-0.103,5,-7.706,-34.913,7.800
162518.78578,3,1.032,2.820,9.318,4,0.041,0.073,-0.278,5,-7.688,-34.669,7.913
162518.80523,3,0.622,2.942,9.398,4,0.124,0.186,-0.450,5,-7.744,-34.781,8.325
162518.82467,3,0.147,2.703,9.262,4,0.218,0.174,-0.531,5,-7.313,-34.931,8.588
162518.84412,3,-0.414,2.110,9.350,4,0.277,0.080,-0.492,5,-7.163,-34.913,9.094
162518.86356,3,-0.736,1.775,9.651,4,0.322,-0.012,-0.376,5,-6.956,-34.819,9.300
162518.88301,3,-0.688,1.584,8.930,4,0.465,-0.236,-0.237,5,-6.694,-34.706,9.563
162518.90246,3,-0.680,1.874,7.899,4,0.581,-0.379,-0.223,5,-6.375,-34.706,9.544
162518.92190,3,-0.870,2.471,7.579,4,0.401,-0.287,-0.300,5,-6.075,-34.819,9.600
162518.94135,3,-0.762,2.947,8.812,4,-0.085,-0.083,-0.265,5,-5.850,-34.819,9.994
162518.96079,3,-0.398,3.317,10.513,4,-0.571,0.043,-0.121
162518.98024,3,0.089,3.538,11.964,4,-0.759,0.142,0.002,5,-5.813,-34.913,10.088
162518.99968,3,0.389,3.409,12.411,4,-0.600,0.247,0.050,5,-5.738,-35.063,10.106
162519.01913,3,0.382,3.507,12.131,4,-0.234,0.354,-0.002,5,-5.475,-35.138,9.769
162519.03857,3,0.263,2.605,10.588,4,0.253,0.184,-0.146,5,-5.475,-35.363,9.731
162519.05802,3,0.444,2.142,9.488,4,0.483,0.129,-0.460,5,-5.231,-35.625,9.506
162519.07747,3,0.628,1.530,8.840,4,0.208,0.091,-0.697,5,-5.044,-35.775,9.413
162519.09691,3,0.103,0.242,10.184,4,-0.500,0.055,-0.882,5,-4.988,-36.150,9.319
162519.11636,3,-0.264,-1.014,12.800,4,-1.144,0.433,-0.904,5,-4.744,-36.375,8.906
162519.13580,3,-0.085,-2.248,12.673,4,-1.303,0.745,-0.751,5,-4.125,-36.694,8.925
162519.15525,3,0.103,-2.661,11.547,4,-1.047,1.020,-0.472,5,-3.863,-36.900,8.588
162519.17469,3,0.233,-2.577,11.020,4,-0.702,0.993,-0.273,5,-3.319,-37.125,8.363
162519.19414,3,0.382,-2.861,11.256,4,-0.355,0.531,-0.047,5,-2.775,-37.163,7.650
162519.21359,3,0.811,-3.086,11.650,4,-0.259,-0.040,0.120,5,-2.588,-37.500,7.088
162519.23303,3,1.208,-3.574,11.616,4,-0.214,-0.664,0.180,5,-2.400,-37.875,6.638
162519.25248,3,1.639,-3.788,10.815,4,0.117,-0.998,0.090,5,-2.194,-38.081,6.000
162519.27192,3,1.779,-3.579,9.445,4,0.684,-1.013,-0.054,5,-1.744,-38.438,5.606
162519.29137,3,1.556,-2.661,8.690,4,1.148,-0.746,-0.123,5,-1.631,-38.588,5.119
162519.31081,3,1.414,-1.579,8.633,4,1.219,-0.426,-0.229,5,-1.369,-38.888,4.931
162519.33026,3,1.179,-0.742,8.084,4,0.961,-0.198,-0.395,5,-1.444,-39.300,5.306
162519.34970,3,0.854,-0.291,7.558,4,0.479,-0.073,-0.441,5,-1.313,-39.656,5.981
162519.36915,3,0.588,-0.202,7.624,4,0.139,0.117,-0.291,5,-0.994,-39.900,6.300
162519.38860,3,0.380,0.211,7.853,4,-0.113,0.126,-0.138,5,-0.825,-40.200,6.638
162519.40804,3,0.554,0.537,8.600,4,-0.299,0.046,-0.058,5,-0.525,-40.444,7.106
162519.42749,3,0.487,0.907,9.338,4,-0.325,0.014,-0.063,5,-0.431,-40.913,7.444
162519.44693,3,0.225,1.227,9.799,4,-0.173,0.057,-0.156,5,-0.263,-41.213,7.706
162519.46638,3,0.129,1.089,9.343,4,0.066,0.106,-0.230,5,-0.150,-41.419,7.894
162519.48582,3,0.276,0.543,8.826,4,0.130,0.058,-0.222,5,0.225,-41.663,7.631
162519.50527,3,0.221,0.148,8.747,4,0.017,-0.017,-0.184,5,0.488,-42.019,7.369
162519.52472,3,0.136,-0.061,9.349,4,-0.114,-0.058,-0.092,5,0.919,-42.188,7.406
162519.54416,3,0.358,-0.559,10.290,4,-0.266,-0.100,0.042,5,1.350,-42.431,7.106
162519.56361,3,0.724,-0.905,10.866,4,-0.404,-0.185,0.188,5,1.838,-42.844,7.088
162519.58305,3,0.737,-0.788,10.850,4,-0.381,-0.209,0.295,5,2.213,-42.975,6.731
162519.60250,3,0.445,-0.534,10.371,4,-0.126,-0.195,0.348,5,2.494,-43.538,6.506
162519.62194,3,0.394,-0.648,9.870,4,0.256,-0.151,0.375,5,2.756,-43.988,6.244
162519.64139,3,0.515,-0.666,9.286,4,0.515,-0.175,0.329
162519.66083,3,0.782,-0.188,8.765,4,0.571,-0.156,0.209,5,2.869,-44.138,6.263
162519.68028,3,0.857,0.090,8.373,4,0.434,-0.117,0.132,5,2.831,-44.494,6.375
162519.69973,3,0.809,0.026,8.858,4,0.097,-0.063,0.181,5,2.944,-44.981,6.375
162519.71917,3,0.594,-0.171,9.334,4,-0.256,-0.101,0.375,5,2.869,-45.338,6.600
162519.73862,3,0.831,-0.085,10.222,4,-0.433,-0.013,0.565,5,2.850,-45.544,6.675
162519.75806,3,1.254,0.267,10.455,4,-0.409,0.086,0.580,5,2.513,-45.975,6.994
162519.77751,3,1.451,0.283,9.936,4,-0.066,0.086,0.500,5,2.381,-45.806,7.181
162519.79695,3,0.891,0.764,9.378,4,0.143,0.094,0.170,5,2.175,-45.938,7.406
162519.81640,3,-0.012,1.622,9.290,4,0.160,0.018,-0.100,5,2.063,-46.238,7.406
162519.83584,3,0.488,1.071,9.940,4,0.056,-0.080,0.103,5,1.950,-46.519,7.200
162519.85529,3,0.612,0.724,9.500,4,0.059,-0.186,0.149,5,1.556,-46.538,7.200
162519.87474,3,0.579,0.612,9.335,4,0.064,-0.165,0.149,5,1.425,-46.538,7.125
162519.89418,3,0.494,0.549,9.572,4,0.054,-0.062,0.117,5,1.275,-46.556,6.956
162519.91363,3,0.542,0.599,9.580,4,0.042,0.039,0.047,5,1.238,-46.406,6.769
162519.93307,3,0.588,0.686,9.552,4,0.025,0.087,-0.019,5,1.163,-46.406,6.788
162519.95252,3,0.620,0.730,9.573,4,0.019,0.126,-0.055,5,1.331,-46.425,6.600
162519.97196,3,0.559,0.735,10.029,4,0.019,0.201,-0.072,5,1.219,-46.781,6.431
162519.99141,3,0.530,0.730,10.049,4,0.026,0.316,-0.088,5,1.238,-46.669,6.525
162520.01086,3,0.534,0.766,9.557,4,0.024,0.032,-0.105,5,1.144,-46.594,6.488
162520.03030,3,0.497,0.748,9.668,4,-0.014,0.080,-0.106,5,1.200,-46.613,6.506
162520.04975,3,0.515,0.776,9.708,4,-0.007,0.094,-0.116,5,1.031,-46.688,6.563
