timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ,ori,oriX,oriY,oriZ,lacc,laccX,laccY,laccZ,gravity,gravityX,gravityY,gravityZ
31035.87908,3,1.163,-0.294,10.601,4,0.011,-0.128,-0.004
31035.91951,3,0.885,-0.387,9.239,4,-0.017,-0.063,0.004,5,-57.844,10.313,-6.188
31035.95993,3,1.182,-0.483,9.279,4,0.168,-0.211,-0.009,5,-57.788,10.313,-6.056,81,79.997,2.399,5.467,82,-0.049,0.022,-0.515,83,0.934,-0.409,9.753
31036.00035,3,1.106,-0.284,10.877,4,-0.067,0.313,0.006,5,-57.188,10.200,-5.813,81,79.993,2.313,5.700,82,0.208,-0.089,-0.471,83,0.974,-0.394,9.750
31036.04078,3,0.847,-0.529,7.749,4,-0.062,0.080,0.000,5,-57.113,9.881,-5.588,81,79.996,2.470,5.427,82,0.178,0.137,1.123,83,0.927,-0.421,9.754
31036.08120,3,1.089,-0.277,10.731,4,-0.058,0.013,0.004,5,-56.944,9.544,-5.400,81,80.018,2.566,4.858,82,0.017,-0.092,-2.013,83,0.830,-0.438,9.762
31036.12162,3,0.830,-0.378,8.367,4,-0.005,0.036,-0.002,5,-56.756,9.469,-5.513,81,80.004,2.645,5.099,82,0.217,0.174,0.974,83,0.872,-0.451,9.757
31036.16204,3,1.077,-0.423,10.448,4,0.013,0.035,-0.001,5,-56.813,9.300,-5.588,81,80.025,2.571,4.903,82,-0.008,0.060,-1.394,83,0.838,-0.438,9.761
31036.20247,3,0.823,-0.387,8.925,4,-0.007,-0.011,-0.002,5,-56.513,9.713,-6.000,81,80.025,2.624,5.056,82,0.213,0.024,0.690,83,0.864,-0.447,9.758
31036.24289,3,1.029,-0.430,10.249,4,0.011,0.026,0.001,5,-56.344,9.788,-6.300,81,80.041,2.584,4.918,82,-0.018,0.053,-0.836,83,0.841,-0.440,9.761
31036.28331,3,0.854,-0.368,9.169,4,-0.001,0.012,-0.002,5,-56.456,9.788,-6.300,81,80.041,2.617,5.020,82,0.171,0.016,0.490,83,0.858,-0.446,9.759
31036.32374,3,0.986,-0.428,10.086,4,0.005,0.016,0.000,5,-56.944,9.844,-6.600,81,80.053,2.586,4.932,82,0.011,0.073,-0.591,83,0.843,-0.441,9.760
31036.36416,3,0.878,-0.354,9.313,4,-0.006,-0.012,0.000,5,-57.244,9.713,-6.356,81,80.052,2.607,5.005,82,0.130,0.017,0.327,83,0.856,-0.444,9.759
31036.40458,3,0.962,-0.442,9.995,4,-0.002,0.001,-0.001,5,-56.944,9.788,-6.000,81,80.066,2.583,4.943,82,0.033,0.086,-0.447,83,0.845,-0.440,9.760
31036.44500,3,0.890,-0.371,9.418,4,-0.006,-0.011,0.000,5,-56.944,9.788,-5.700,81,80.071,2.600,4.994,82,0.108,0.001,0.236,83,0.854,-0.443,9.759
31036.48543,3,0.931,-0.404,9.904,4,0.006,0.009,0.000,5,-56.756,9.881,-5.588,81,80.082,2.583,4.955,82,0.043,0.069,-0.342,83,0.847,-0.440,9.760
31036.52585,3,0.897,-0.385,9.500,4,-0.002,-0.011,0.000,5,-56.456,9.713,-5.588,81,80.086,2.591,4.993,82,0.077,0.038,0.145,83,0.854,-0.442,9.759
31036.56627,3,0.952,-0.411,9.845,4,-0.000,0.004,-0.001,5,-56.756,9.844,-5.813,81,80.096,2.578,4.971,82,0.047,0.055,-0.260,83,0.850,-0.440,9.760
31036.60670,3,0.876,-0.375,9.545,4,-0.000,-0.004,0.000,5,-56.344,9.581,-6.113,81,80.106,2.584,5.001,82,0.097,0.030,0.086,83,0.855,-0.441,9.759
31036.64712,3,1.221,-0.675,9.828,4,0.013,0.036,-0.024,5,-56.213,9.788,-5.756,81,80.113,2.573,4.977,82,0.025,0.064,-0.215,83,0.851,-0.439,9.760
31036.68754,3,0.768,-0.102,9.497,4,-0.025,0.009,0.023,5,-55.988,9.581,-5.756,81,80.116,2.600,5.015,82,0.362,-0.232,0.069,83,0.859,-0.443,9.759
31036.72797,3,0.823,-0.524,9.821,4,0.014,0.010,-0.018,5,-55.988,9.581,-5.869,81,80.122,2.574,4.993,82,-0.087,0.337,-0.262,83,0.855,-0.439,9.759
31036.76839,3,1.228,-0.442,9.504,4,-0.010,0.007,0.014,5,-55.913,9.581,-5.756,81,80.149,2.576,5.004,82,-0.034,-0.085,0.062,83,0.857,-0.439,9.759
31036.80881,3,0.517,-0.306,9.794,4,0.001,-0.009,-0.003,5,-55.988,9.469,-5.813,81,80.143,2.584,5.017,82,0.368,-0.002,-0.255,83,0.860,-0.440,9.759
31036.84923,3,1.269,-0.390,9.533,4,0.004,0.010,-0.001,5,-56.288,9.469,-5.756,81,80.160,2.558,4.973,82,-0.333,0.131,0.034,83,0.850,-0.437,9.760
31036.88966,3,0.677,-0.565,9.797,4,-0.007,-0.003,0.000,5,-56.344,9.300,-5.456,81,80.176,2.547,4.989,82,0.415,0.045,-0.227,83,0.854,-0.435,9.760
31036.93008,3,1.089,-0.205,9.564,4,0.003,0.007,0.005,5,-56.644,9.413,-5.588,81,80.184,2.579,4.975,82,-0.174,-0.126,0.037,83,0.851,-0.440,9.760
31036.97050,3,0.727,-0.450,9.737,4,0.003,0.005,-0.004,5,-57.188,9.169,-5.700,81,80.217,2.544,4.985,82,0.236,0.229,-0.196,83,0.853,-0.434,9.760
31037.01093,3,1.175,-0.569,9.624,4,0.003,0.004,-0.001,5,-57.356,9.300,-5.400,81,80.238,2.552,4.974,82,-0.124,-0.015,-0.023,83,0.851,-0.435,9.760
31037.05135,3,0.842,-0.155,9.698,4,-0.001,0.007,0.005,5,-57.113,9.244,-5.700,81,80.269,2.566,4.998,82,0.319,-0.132,-0.135,83,0.856,-0.437,9.759
31037.09177,3,0.821,-0.636,9.691,4,0.001,-0.004,-0.007,5,-57.656,9.244,-6.056,81,80.307,2.521,4.994,82,-0.014,0.276,-0.062,83,0.856,-0.430,9.760
31037.13219,3,1.158,-0.236,9.658,4,-0.000,0.004,0.002,5,-57.656,9.413,-5.869,81,80.329,2.555,4.985,82,-0.033,-0.201,-0.069,83,0.853,-0.435,9.760
31037.17262,3,0.670,-0.416,9.689,4,-0.001,0.001,-0.002,5,-57.788,9.413,-6.488,81,80.363,2.521,5.020,82,0.297,0.194,-0.101,83,0.861,-0.430,9.759
31037.21304,3,1.058,-0.519,9.720,4,0.006,0.002,-0.004,5,-58.013,9.881,-6.788,81,80.387,2.522,4.994,82,-0.186,0.014,-0.071,83,0.856,-0.430,9.760
31037.25346,3,0.945,-0.215,9.641,4,-0.005,0.003,0.006,5,-57.844,9.581,-6.188,81,80.393,2.535,5.028,82,0.195,-0.088,-0.039,83,0.863,-0.431,9.759
31037.29389,3,0.758,-0.600,9.737,4,0.002,-0.005,-0.005,5,-57.488,9.713,-6.300,81,80.407,2.502,5.027,82,0.082,0.211,-0.118,83,0.863,-0.426,9.759
31037.33431,3,1.125,-0.263,9.634,4,-0.001,0.002,0.000,5,-57.525,9.544,-5.756,81,80.411,2.538,5.014,82,-0.102,-0.169,-0.022,83,0.859,-0.431,9.759
31037.37473,3,0.758,-0.445,9.708,4,-0.001,0.003,0.001,5,-57.413,9.581,-5.400,81,80.424,2.510,5.037,82,0.260,0.163,-0.125,83,0.865,-0.426,9.759
31037.41516,3,0.957,-0.450,9.686,4,0.004,-0.006,-0.004,5,-57.356,9.844,-5.456,81,80.430,2.515,5.019,82,-0.103,-0.018,-0.051,83,0.861,-0.428,9.759
31037.45558,3,1.024,-0.308,9.662,4,-0.003,0.004,0.005,5,-57.244,9.788,-5.213,81,80.434,2.514,5.031,82,0.094,-0.023,-0.073,83,0.863,-0.427,9.759
31037.49600,3,0.735,-0.497,9.708,4,0.002,-0.002,-0.004,5,-56.756,9.581,-5.213,81,80.433,2.494,5.046,82,0.157,0.116,-0.097,83,0.867,-0.424,9.759
31037.53642,3,1.067,-0.337,9.651,4,-0.002,0.002,0.000,5,-56.869,9.413,-5.288,81,80.432,2.507,5.028,82,-0.128,-0.071,-0.051,83,0.863,-0.426,9.759
31037.57685,3,0.838,-0.428,9.682,4,-0.000,0.003,0.001,5,-56.513,9.300,-5.588,81,80.444,2.492,5.051,82,0.199,0.086,-0.108,83,0.868,-0.423,9.759
31037.61727,3,0.878,-0.399,9.708,4,0.003,-0.000,-0.005,5,-56.588,9.413,-5.700,81,80.463,2.492,5.043,82,-0.028,-0.005,-0.077,83,0.866,-0.423,9.759
31037.65769,3,1.058,-0.409,9.662,4,-0.002,0.001,0.002,5,-56.944,9.844,-6.000,81,80.477,2.483,5.046,82,0.012,0.023,-0.051,83,0.866,-0.422,9.759
31037.69812,3,0.747,-0.404,9.696,4,-0.001,-0.002,-0.001,5,-57.113,10.125,-5.869,81,80.476,2.481,5.061,82,0.188,0.012,-0.097,83,0.870,-0.421,9.759
31037.73854,3,1.032,-0.404,9.670,4,-0.001,-0.002,-0.002,5,-57.188,10.500,-5.756,81,80.460,2.479,5.047,82,-0.120,0.017,-0.063,83,0.867,-0.421,9.759
31037.77896,3,0.921,-0.402,9.672,4,0.001,0.005,0.001,5,-57.188,10.388,-5.756,81,80.424,2.476,5.067,82,0.161,0.016,-0.089,83,0.871,-0.420,9.759
31037.81938,3,0.818,-0.361,9.689,4,-0.000,-0.002,-0.003,5,-57.056,10.013,-5.756,81,80.391,2.472,5.067,82,0.050,0.017,-0.087,83,0.871,-0.419,9.759
31037.85981,3,1.077,-0.440,9.677,4,-0.000,0.003,0.002,5,-56.756,9.713,-5.813,81,80.376,2.462,5.063,82,-0.052,0.057,-0.070,83,0.870,-0.418,9.759
31037.90023,3,0.785,-0.349,9.682,4,-0.000,-0.000,0.001,5,-56.588,9.469,-5.756,81,80.375,2.462,5.082,82,0.203,-0.023,-0.082,83,0.874,-0.417,9.759
31037.94065,3,0.967,-0.435,9.686,4,0.001,-0.000,-0.001,5,-56.513,9.300,-5.700,81,80.385,2.451,5.069,82,-0.086,0.067,-0.077,83,0.871,-0.416,9.759
31037.98108,3,0.979,-0.402,9.670,4,0.002,0.002,-0.001,5,-56.344,9.413,-6.000,81,80.401,2.452,5.082,82,0.093,-0.019,-0.073,83,0.874,-0.416,9.759
31038.02150,3,0.806,-0.387,9.684,4,-0.000,-0.000,0.001,5,-56.644,9.469,-5.756,81,80.414,2.446,5.088,82,0.104,0.012,-0.089,83,0.875,-0.414,9.759
31038.06192,3,1.034,-0.418,9.667,4,0.002,0.002,-0.002,5,-56.944,9.413,-6.056,81,80.422,2.438,5.075,82,-0.066,0.026,-0.075,83,0.872,-0.413,9.759
31038.10235,3,0.861,-0.380,9.672,4,-0.001,0.001,-0.001,5,-57.113,9.581,-6.188,81,80.437,2.433,5.090,82,0.159,-0.006,-0.092,83,0.875,-0.412,9.759
31038.14277,3,0.921,-0.402,9.679,4,-0.001,-0.000,-0.002,5,-57.188,9.788,-5.513,81,80.447,2.429,5.083,82,-0.013,0.031,-0.087,83,0.874,-0.411,9.759
31038.18319,3,1.010,-0.390,9.662,4,-0.000,0.001,-0.001,5,-56.869,9.788,-5.869,81,80.447,2.425,5.090,82,0.046,0.009,-0.080,83,0.875,-0.411,9.759
31038.22361,3,0.809,-0.414,9.696,4,0.001,0.002,0.002,5,-56.756,9.881,-6.000,81,80.439,2.420,5.103,82,0.132,0.020,-0.097,83,0.878,-0.410,9.759
31038.26404,3,1.005,-0.373,9.660,4,-0.000,0.002,0.000,5,-56.813,9.881,-5.456,81,80.430,2.422,5.092,82,-0.066,-0.004,-0.063,83,0.875,-0.410,9.759
31038.30446,3,0.885,-0.435,9.686,4,0.001,0.001,0.001,5,-57.056,9.788,-5.813,81,80.424,2.411,5.103,82,0.127,0.035,-0.099,83,0.878,-0.408,9.759
31038.34488,3,0.871,-0.375,9.667,4,0.002,-0.002,0.000,5,-57.356,9.713,-5.456,81,80.421,2.416,5.098,82,0.009,-0.026,-0.073,83,0.876,-0.409,9.759
31038.38531,3,1.005,-0.416,9.674,4,0.001,0.004,0.000,5,-57.413,9.713,-5.456,81,80.421,2.408,5.100,82,-0.006,0.033,-0.092,83,0.877,-0.408,9.759
31038.42573,3,0.845,-0.409,9.691,4,0.002,0.001,0.001,5,-57.413,9.713,-5.513,81,80.421,2.406,5.111,82,0.126,-0.009,-0.085,83,0.879,-0.407,9.759
31038.46615,3,0.972,-0.371,9.674,4,0.001,0.001,-0.001,5,-57.244,9.844,-5.456,81,80.422,2.405,5.105,82,-0.032,-0.002,-0.068,83,0.877,-0.407,9.759
31038.50658,3,0.931,-0.421,9.677,4,0.001,0.002,0.000,5,-57.056,9.788,-5.588,81,80.427,2.393,5.115,82,0.093,0.034,-0.085,83,0.879,-0.405,9.759
31038.54700,3,0.861,-0.397,9.696,4,-0.000,-0.000,0.000,5,-57.056,9.713,-5.700,81,80.425,2.392,5.115,82,0.052,-0.016,-0.082,83,0.879,-0.405,9.759
31038.58742,3,0.984,-0.394,9.660,4,-0.001,0.002,-0.001,5,-57.188,9.713,-5.700,81,80.425,2.389,5.111,82,-0.017,0.007,-0.063,83,0.878,-0.404,9.759
31038.62784,3,0.861,-0.406,9.677,4,-0.001,0.004,0.000,5,-57.113,9.581,-6.056,81,80.431,2.385,5.121,82,0.104,0.010,-0.099,83,0.880,-0.404,9.759
31038.66827,3,0.936,-0.385,9.677,4,-0.001,0.001,0.001,5,-57.056,9.581,-5.869,81,80.438,2.384,5.114,82,-0.018,-0.002,-0.082,83,0.879,-0.404,9.759
31038.70869,3,0.948,-0.404,9.674,4,-0.001,0.001,-0.001,5,-57.113,9.581,-6.000,81,80.448,2.380,5.120,82,0.056,0.018,-0.082,83,0.880,-0.403,9.759
31038.74911,3,0.864,-0.409,9.696,4,-0.001,0.001,0.002,5,-57.244,9.844,-6.300,81,80.456,2.380,5.126,82,0.067,-0.001,-0.085,83,0.881,-0.403,9.759
31038.78954,3,0.988,-0.392,9.660,4,0.001,-0.000,0.000,5,-56.813,9.713,-6.300,81,80.452,2.381,5.123,82,-0.016,-0.006,-0.063,83,0.880,-0.403,9.759
31038.82996,3,0.881,-0.426,9.691,4,0.001,0.002,-0.001,5,-56.756,9.881,-6.300,81,80.453,2.376,5.135,82,0.106,0.010,-0.099,83,0.882,-0.402,9.759
31038.87038,3,0.907,-0.392,9.689,4,0.001,0.001,0.000,5,-56.813,10.013,-6.056,81,80.441,2.379,5.130,82,-0.000,-0.023,-0.068,83,0.881,-0.403,9.759
31038.91080,3,0.979,-0.402,9.662,4,-0.000,0.002,-0.001,5,-57.056,10.088,-5.756,81,80.428,2.374,5.134,82,0.025,0.010,-0.070,83,0.882,-0.402,9.759
31038.95123,3,0.857,-0.416,9.706,4,-0.001,0.001,0.000,5,-57.656,10.200,-5.700,81,80.412,2.372,5.140,82,0.096,-0.001,-0.097,83,0.883,-0.401,9.759
31038.99165,3,0.967,-0.385,9.653,4,-0.000,-0.000,0.001,5,-57.713,10.125,-5.869,81,80.391,2.374,5.134,82,-0.025,-0.014,-0.053,83,0.882,-0.402,9.759
31039.03207,3,0.902,-0.414,9.672,4,0.003,0.003,-0.001,5,-57.656,10.088,-6.113,81,80.379,2.370,5.142,82,0.084,0.016,-0.106,83,0.883,-0.401,9.759
31039.07250,3,0.905,-0.411,9.691,4,0.001,-0.005,0.000,5,-57.413,9.881,-6.056,81,80.367,2.368,5.141,82,0.019,-0.013,-0.087,83,0.883,-0.401,9.759
31039.11292,3,0.964,-0.402,9.670,4,0.001,0.003,0.000,5,-57.113,9.844,-5.756,81,80.359,2.367,5.144,82,0.022,-0.010,-0.068,83,0.883,-0.401,9.759
31039.15334,3,0.787,-0.416,9.727,4,-0.000,0.002,-0.001,5,-57.244,9.844,-5.456,81,80.359,2.365,5.152,82,0.079,-0.002,-0.088,83,0.885,-0.400,9.758
31039.19377,3,1.053,-0.382,9.586,4,0.011,0.029,-0.004,5,-57.525,9.881,-5.400,81,80.357,2.368,5.134,82,-0.094,-0.015,-0.032,83,0.881,-0.401,9.759
31039.23419,3,1.003,-0.368,9.674,4,0.007,0.011,0.001,5,-57.713,10.200,-5.700,81,80.360,2.344,5.153,82,0.168,0.015,-0.173,83,0.885,-0.397,9.759
31039.27461,3,0.730,-0.450,9.588,4,0.008,0.004,-0.003,5,-57.956,10.200,-5.513,81,80.348,2.348,5.172,82,0.115,0.030,-0.084,83,0.888,-0.398,9.758
31039.31503,3,1.123,-0.392,9.536,4,-0.011,0.024,-0.001,5,-57.188,10.088,-5.700,81,80.333,2.350,5.148,82,-0.154,-0.052,-0.171,83,0.884,-0.398,9.759
31039.35546,3,0.849,-0.392,9.639,4,0.004,0.036,-0.001,5,-57.188,10.013,-5.700,81,80.323,2.362,5.156,82,0.238,0.008,-0.222,83,0.885,-0.400,9.758
31039.39588,3,0.957,-0.387,9.437,4,-0.017,-0.011,-0.002,5,-56.944,10.088,-5.588,81,80.312,2.350,5.164,82,-0.037,0.006,-0.119,83,0.886,-0.398,9.758
31039.43630,3,0.988,-0.387,9.897,4,-0.009,0.031,0.001,5,-56.813,10.125,-5.813,81,80.309,2.370,5.146,82,0.074,0.014,-0.322,83,0.883,-0.401,9.759
31039.47673,3,0.689,-0.445,9.713,4,-0.009,-0.041,0.004,5,-57.244,10.088,-5.869,81,80.293,2.400,5.139,82,0.106,0.020,0.139,83,0.882,-0.407,9.758
31039.51715,3,1.091,-0.428,9.761,4,0.001,0.009,0.000,5,-57.188,10.088,-5.588,81,80.273,2.444,5.105,82,-0.187,-0.031,-0.046,83,0.876,-0.414,9.759
31039.55757,3,0.792,-0.481,9.641,4,-0.000,-0.017,-0.001,5,-57.356,9.713,-5.756,81,80.267,2.441,5.120,82,0.212,-0.014,0.003,83,0.879,-0.414,9.758
31039.59799,3,0.955,-0.406,9.713,4,-0.000,0.005,0.000,5,-57.244,9.788,-5.813,81,80.269,2.454,5.118,82,-0.086,-0.065,-0.117,83,0.878,-0.416,9.758
31039.63842,3,0.912,-0.301,9.595,4,-0.006,0.005,-0.002,5,-57.413,9.544,-5.756,81,80.283,2.441,5.116,82,0.077,0.008,-0.046,83,0.878,-0.414,9.759
31039.67884,3,0.881,-0.543,9.746,4,0.006,0.011,-0.001,5,-57.113,9.788,-6.000,81,80.301,2.425,5.121,82,0.033,0.110,-0.163,83,0.879,-0.411,9.759
31039.71926,3,1.005,-0.351,9.543,4,-0.005,0.013,0.000,5,-57.113,9.581,-5.588,81,80.302,2.473,5.110,82,0.004,-0.124,-0.012,83,0.877,-0.419,9.758
31039.75969,3,0.780,-0.414,9.794,4,-0.000,0.007,-0.002,5,-57.188,9.544,-5.513,81,80.318,2.466,5.102,82,0.130,0.067,-0.216,83,0.875,-0.418,9.759
31039.80011,3,0.993,-0.529,9.576,4,-0.005,-0.041,-0.004,5,-56.813,9.844,-5.456,81,80.330,2.466,5.105,82,-0.096,0.004,0.035,83,0.876,-0.418,9.759
31039.84053,3,0.917,-0.308,9.782,4,0.001,0.016,0.004,5,-57.056,9.788,-5.156,81,80.329,2.490,5.110,82,0.117,-0.107,-0.182,83,0.876,-0.422,9.758
31039.88096,3,0.790,-0.375,9.703,4,-0.014,-0.036,0.000,5,-56.944,9.881,-5.288,81,80.329,2.468,5.134,82,0.036,0.111,0.024,83,0.881,-0.419,9.758
31039.92138,3,1.118,-0.447,9.703,4,-0.014,-0.010,0.006,5,-56.944,10.013,-5.288,81,80.325,2.484,5.157,82,-0.094,0.047,-0.055,83,0.884,-0.422,9.758
31039.96180,3,0.821,-0.411,9.706,4,-0.008,0.007,0.009,5,-57.244,9.788,-5.456,81,80.300,2.539,5.206,82,0.225,-0.016,-0.053,83,0.893,-0.431,9.756
31040.00222,3,1.434,0.249,9.514,4,0.003,-0.000,0.025,5,-57.188,9.844,-5.513,81,80.289,2.547,5.212,82,-0.073,0.021,-0.050,83,0.894,-0.432,9.756
31040.04265,3,1.249,0.067,9.825,4,0.025,0.008,-0.015,5,-57.056,9.844,-5.700,81,80.245,2.447,5.245,82,0.534,0.664,-0.242,83,0.900,-0.415,9.756
31040.08307,3,0.962,0.009,9.227,4,-0.026,0.027,0.010,5,-57.244,9.713,-5.700,81,80.249,2.351,5.321,82,0.336,0.466,0.069,83,0.913,-0.399,9.756
31040.12349,3,0.873,-0.033,9.967,4,-0.007,0.014,0.107,5,-57.413,9.788,-5.400,81,80.278,2.318,5.269,82,0.058,0.402,-0.530,83,0.904,-0.393,9.757
31040.16392,3,0.902,-0.097,9.382,4,0.008,-0.021,0.154,5,-57.488,10.013,-5.456,81,80.141,2.267,5.259,82,-0.030,0.352,0.210,83,0.903,-0.385,9.757
31040.20434,3,1.293,0.189,9.842,4,0.013,0.025,0.164,5,-57.488,10.200,-5.213,81,79.826,2.241,5.212,82,0.007,0.284,-0.376,83,0.895,-0.381,9.758
31040.24476,3,1.388,-0.102,9.571,4,0.009,-0.008,0.062,5,-57.488,10.444,-5.100,81,79.508,2.145,5.229,82,0.395,0.553,0.083,83,0.898,-0.364,9.759
31040.28518,3,1.163,-0.107,9.622,4,-0.012,0.030,-0.064,5,-57.525,10.444,-4.556,81,79.258,2.103,5.261,82,0.485,0.255,-0.187,83,0.903,-0.357,9.758
31040.32561,3,0.622,-0.481,9.789,4,0.009,-0.003,-0.028,5,-57.788,10.200,-4.256,81,79.330,2.043,5.247,82,0.262,0.240,-0.137,83,0.901,-0.347,9.759
31040.36603,3,0.941,-0.054,9.593,4,0.001,-0.014,0.036,5,-58.088,9.788,-3.356,81,79.519,2.058,5.201,82,-0.271,-0.131,0.029,83,0.893,-0.350,9.760
31040.40645,3,0.993,-0.251,9.718,4,-0.002,0.011,0.013,5,-58.688,9.713,-2.756,81,79.537,2.018,5.213,82,0.046,0.289,-0.167,83,0.895,-0.343,9.760
31040.44688,3,0.758,-0.035,9.641,4,0.009,0.006,0.110,5,-58.988,9.169,-2.288,81,79.567,1.983,5.221,82,0.097,0.086,-0.042,83,0.896,-0.337,9.760
31040.48730,3,1.084,-0.057,9.598,4,0.038,0.034,0.115,5,-59.156,9.300,-1.913,81,79.562,1.952,5.229,82,-0.140,0.297,-0.119,83,0.898,-0.332,9.760
31040.52772,3,0.967,-0.366,9.758,4,0.022,0.033,0.057,5,-59.588,9.413,-1.256,81,79.353,1.917,5.204,82,0.191,0.269,-0.162,83,0.893,-0.326,9.760
31040.56814,3,0.974,-0.272,9.543,4,-0.003,0.018,0.035,5,-59.344,9.469,-0.788,81,79.260,1.902,5.090,82,0.093,-0.043,-0.004,83,0.874,-0.323,9.762
31040.60857,3,0.917,-0.366,9.758,4,-0.001,-0.017,0.025,5,-59.456,9.544,0.113,81,79.249,1.907,5.098,82,0.099,0.052,-0.219,83,0.875,-0.324,9.762
31040.64899,3,0.768,-0.536,9.500,4,0.014,0.056,-0.017,5,-59.513,9.469,0.525,81,79.250,1.895,5.023,82,0.055,-0.044,-0.005,83,0.862,-0.322,9.763
31040.68941,3,0.742,-0.327,9.777,4,-0.009,-0.053,-0.005,5,-59.813,9.469,0.788,81,79.363,1.925,5.035,82,-0.096,-0.208,-0.263,83,0.864,-0.327,9.763
31040.72984,3,1.151,0.100,9.552,4,-0.002,-0.027,-0.038,5,-59.644,9.244,1.388,81,79.453,1.925,4.963,82,-0.110,0.001,0.013,83,0.852,-0.328,9.764
31040.77026,3,0.775,-0.315,9.727,4,-0.003,-0.025,-0.034,5,-60.188,9.000,1.688,81,79.625,1.870,5.131,82,0.271,0.418,-0.210,83,0.880,-0.318,9.762
31040.81068,3,1.202,0.074,9.480,4,-0.019,-0.045,-0.016,5,-60.356,8.513,2.288,81,79.808,1.876,5.108,82,-0.101,0.004,-0.035,83,0.876,-0.319,9.762
31040.85110,3,0.454,-0.483,10.024,4,-0.006,-0.039,0.101,5,-60.244,7.800,3.000,81,79.970,1.849,5.249,82,0.301,0.389,-0.280,83,0.901,-0.315,9.760
31040.89153,3,1.051,-0.466,8.872,4,-0.036,0.030,0.059,5,-60.788,7.013,3.600,81,79.994,1.894,5.153,82,-0.430,-0.161,0.263,83,0.884,-0.322,9.761
31040.93195,3,0.763,-0.598,10.563,4,-0.032,-0.007,0.071,5,-60.525,5.944,4.181,81,79.974,1.964,5.345,82,0.134,-0.132,-0.886,83,0.917,-0.334,9.758
31040.97237,3,0.550,-0.366,9.325,4,0.021,-0.007,0.060,5,-60.525,4.913,5.044,81,80.025,2.100,5.125,82,-0.116,-0.241,0.802,83,0.879,-0.357,9.761
31041.01280,3,1.094,0.033,9.636,4,-0.036,-0.039,0.073,5,-60.113,4.144,5.644,81,80.197,2.081,5.350,82,-0.367,-0.012,-0.432,83,0.917,-0.354,9.757
31041.05322,3,0.917,-0.021,9.421,4,-0.030,0.023,-0.010,5,-59.869,3.544,6.113,81,80.279,2.052,5.299,82,0.185,0.382,-0.122,83,0.909,-0.349,9.758
