timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162551.12394,3,-0.402,0.377,9.576,4,0.109,-0.047,-0.068
162551.14338,3,-0.295,0.279,9.354,4,0.090,-0.031,0.000,5,33.338,-3.244,5.100
162551.16283,3,-0.203,0.109,9.475,4,0.019,-0.031,0.051,5,33.169,-3.300,4.988
162551.18227,3,-0.112,0.013,9.609,4,-0.047,-0.040,0.078,5,33.281,-3.131,4.931
162551.20172,3,-0.067,0.060,9.891,4,-0.071,-0.040,0.086,5,33.300,-3.056,4.763
162551.22117,3,0.011,0.122,9.846,4,-0.045,-0.099,0.068,5,33.150,-3.263,4.763
162551.24061,3,0.209,0.114,9.580,4,0.017,-0.169,0.042,5,33.188,-3.281,4.706
162551.26006,3,0.196,0.144,9.393,4,0.019,-0.159,-0.004,5,33.188,-3.356,4.500
162551.27950,3,0.098,0.244,9.502,4,-0.036,-0.094,-0.068,5,33.338,-3.338,4.294
162551.29895,3,-0.057,0.299,9.654,4,-0.094,-0.046,-0.125,5,33.375,-3.094,4.106
162551.31839,3,-0.236,0.307,9.775,4,-0.123,-0.038,-0.153,5,33.150,-2.963,4.313
162551.33784,3,-0.473,0.323,9.755,4,-0.117,-0.037,-0.168,5,33.056,-2.925,3.844
162551.35729,3,-0.625,0.462,9.685,4,-0.080,-0.042,-0.173,5,32.981,-2.944,3.788
162551.37673,3,-0.666,0.632,9.619,4,-0.059,-0.056,-0.158,5,33.038,-2.625,3.675
162551.39618,3,-0.639,0.811,9.692,4,-0.066,-0.036,-0.103,5,33.056,-2.400,3.525
162551.41562,3,-0.572,0.890,9.836,4,-0.078,-0.004,-0.011,5,32.981,-2.119,3.656
162551.43507,3,-0.427,0.955,9.915,4,-0.075,0.012,0.086,5,32.925,-2.175,3.619
162551.45451,3,-0.194,0.834,9.867,4,-0.053,-0.005,0.145,5,32.588,-2.381,3.675
162551.47396,3,-0.118,0.634,9.731,4,-0.000,0.000,0.144,5,32.794,-2.644,3.450
162551.49341,3,-0.100,0.436,9.404,4,0.113,0.038,0.125,5,32.681,-2.531,3.750
162551.51285,3,-0.037,0.217,8.853,4,0.310,0.090,0.119,5,32.775,-2.381,3.563
162551.53230,3,-0.061,0.481,7.828,4,0.513,0.075,0.080,5,32.981,-2.644,3.356
162551.55174,3,0.424,0.569,7.371,4,0.565,0.029,-0.001,5,33.075,-3.000,3.319
162551.57119,3,0.500,1.089,7.255,4,0.327,-0.042,-0.172,5,33.019,-3.113,3.338
162551.59063,3,0.402,1.586,8.130,4,-0.288,-0.264,-0.368,5,32.981,-2.963,3.450
162551.61008,3,0.357,2.095,10.670,4,-1.067,-0.323,-0.450,5,33.113,-2.831,3.338
162551.62953,3,0.075,2.282,13.109,4,-1.498,-0.233,-0.345,5,33.075,-2.663,3.150
162551.64897,3,-0.594,2.413,14.145,4,-1.246,0.021,-0.222,5,33.225,-2.663,2.888
162551.66842,3,-0.764,2.358,13.921,4,-0.584,0.287,-0.132,5,33.338,-2.588,2.963
162551.68786,3,-0.557,1.717,12.568,4,0.177,0.477,-0.056,5,33.113,-2.250,2.794
162551.70731,3,-0.937,1.300,10.468,4,0.844,0.422,0.081,5,33.038,-1.931,2.850
162551.72675,3,-1.021,0.919,8.801,4,1.232,0.248,0.268,5,33.375,-1.688,2.531
162551.74620,3,-0.325,0.697,7.437,4,1.317,0.069,0.480,5,33.206,-1.594,2.531
