timestamp, accel, accelX, accelY, accelZ, gyro, gyroX, gyroY, gyroZ, magno, magnoX, magnoY, magnoZ
162534.92565, 3,   0.415,  0.352,  8.856, 4,   0.359,  0.045,  0.354, 5,  34.275, -0.150,  4.275
162534.94510, 3,   0.479,  0.202,  9.262, 4,   0.143,  0.011,  0.403, 5,  34.388, -0.506,  4.294
162534.96454, 3,   0.549,  0.063,  9.411, 4,   0.046, -0.009,  0.450, 5,  34.331, -0.938,  4.388
162534.98399, 3,   0.628,  0.165,  9.033, 4,   0.133,  0.003,  0.458, 5,  33.956, -1.294,  4.275
162535.00343, 3,   0.874,  0.272,  8.591, 4,   0.235,  0.029,  0.462, 5,  33.919, -1.519,  4.406
162535.02288, 3,   0.937,  0.311,  8.477, 4,   0.151,  0.041,  0.467, 5,  33.956, -2.175,  4.313
162535.04232, 3,   1.039,  0.054,  8.889, 4,  -0.109,  0.038,  0.489, 5,  33.956, -2.494,  4.313
162535.06177, 3,   1.148, -0.317,  9.481, 4,  -0.387, -0.022,  0.508, 5,  33.900, -2.850,  4.275
162535.08122, 3,   1.421, -0.555, 10.234, 4,  -0.563, -0.050,  0.504, 5,  34.181, -3.356,  4.050
162535.10066, 3,   1.534, -0.563, 10.975, 4,  -0.577, -0.026,  0.448, 5,  34.069, -3.469,  3.938
162535.12011, 3,   1.216, -0.405, 11.153, 4,  -0.419,  0.008,  0.285, 5,  34.200, -3.525,  3.919
162535.13955, 3,   0.848, -0.403, 10.688, 4,  -0.148,  0.029,  0.103, 5,  34.369, -3.619,  4.181
162535.15900, 3,   0.724, -0.376,  9.891, 4,   0.073, -0.032, -0.020, 5,  34.556, -4.144,  4.050
162535.17844, 3,   0.658, -0.019,  9.423, 4,   0.173, -0.086, -0.095, 5,  34.706, -4.331,  3.806
162535.19789, 3,   0.615,  0.370,  9.088, 4,   0.175, -0.142, -0.120, 5,  34.631, -4.669,  3.731
162535.21734, 3,   0.493,  0.589,  8.789, 4,   0.118, -0.171, -0.107, 5,  34.894, -4.650,  3.544
162535.23678, 3,   0.383,  0.733,  8.877, 4,   0.004, -0.140, -0.105, 5,  34.481, -4.463,  3.656
162535.25623, 3,   0.285,  0.752,  9.123, 4,  -0.160, -0.042, -0.124, 5,  34.631, -4.594,  3.694
162535.27567, 3,   0.193,  0.795,  9.543, 4,  -0.317,  0.018, -0.116
162535.29512, 3,   0.267,  0.873, 10.249, 4,  -0.436,  0.030, -0.048, 5,  34.669, -4.856,  3.581
162535.31456, 3,   0.376,  0.846, 10.737, 4,  -0.415,  0.018,  0.050, 5,  34.613, -4.819,  3.375
162535.33401, 3,   0.534,  0.680, 10.661, 4,  -0.240,  0.015,  0.132, 5,  34.744, -4.613,  3.188
162535.35345, 3,   0.627,  0.565, 10.184, 4,  -0.051,  0.033,  0.161, 5,  34.481, -4.500,  3.319
162535.37290, 3,   0.656,  0.509,  9.836, 4,   0.039,  0.052,  0.142, 5,  34.613, -4.538,  3.300
162535.39235, 3,   0.687,  0.490,  9.823, 4,   0.047,  0.073,  0.112, 5,  34.538, -4.631,  3.338
162535.41179, 3,   0.743,  0.482,  9.810, 4,   0.050,  0.055,  0.099, 5,  34.594, -4.744,  3.319
162535.43124, 3,   0.788,  0.494,  9.716, 4,   0.076,  0.028,  0.106, 5,  34.256, -4.781,  3.300
162535.45068, 3,   0.809,  0.484,  9.580, 4,   0.084, -0.018,  0.120, 5,  34.331, -4.931,  3.263
162535.47013, 3,   0.755,  0.505,  9.537, 4,   0.061, -0.067,  0.119, 5,  34.388, -5.119,  3.300
162535.48957, 3,   0.815,  0.534,  9.630, 4,   0.035, -0.102,  0.118, 5,  34.106, -5.194,  3.769
162535.50902, 3,   0.879,  0.557,  9.649, 4,   0.043, -0.110,  0.128, 5,  34.275, -5.325,  3.731
162535.52847, 3,   1.022,  0.504,  9.549, 4,   0.047, -0.130,  0.151, 5,  34.050, -5.569,  3.844
162535.54791, 3,   1.117,  0.451,  9.457, 4,   0.026, -0.141,  0.169, 5,  33.919, -5.625,  3.844
162535.56736, 3,   1.126,  0.494,  9.341, 4,  -0.018, -0.143,  0.159, 5,  34.144, -5.738,  3.806
162535.58680, 3,   1.392,  0.503,  9.590, 4,  -0.078, -0.112,  0.128, 5,  34.631, -5.850,  3.469
162535.60625, 3,   1.554,  0.571,  9.722, 4,  -0.108, -0.087,  0.076, 5,  34.538, -5.850,  3.431
162535.62569, 3,   1.427,  0.646,  9.710, 4,  -0.080, -0.036, -0.007, 5,  34.556, -6.000,  3.281
162535.64514, 3,   1.333,  0.657,  9.713, 4,  -0.036,  0.068, -0.092, 5,  34.631, -5.850,  2.850
162535.66459, 3,   1.271,  0.545,  9.741, 4,  -0.024,  0.101, -0.168, 5,  34.575, -5.944,  2.888
162535.68403, 3,   0.941,  0.490,  9.747, 4,  -0.025,  0.116, -0.240, 5,  34.913, -5.944,  2.663
162535.70348, 3,   0.498,  0.602,  9.485, 4,  -0.002,  0.130, -0.289, 5,  34.706, -5.944,  2.756
162535.72292, 3,   0.213,  0.863,  9.088, 4,   0.051,  0.151, -0.281, 5,  34.669, -5.906,  2.475
162535.74237, 3,  -0.051,  1.187,  8.919, 4,   0.060,  0.159, -0.223, 5,  34.275, -5.869,  2.719
162535.76181, 3,  -0.164,  1.300,  9.289, 4,  -0.041,  0.136, -0.127, 5,  34.350, -5.531,  2.531
162535.78126, 3,  -0.296,  0.948,  9.465, 4,  -0.102,  0.004,  0.002, 5,  34.444, -5.288,  2.625
162535.80071, 3,  -0.429,  0.761,  9.664, 4,  -0.016, -0.060,  0.102, 5,  34.575, -5.513,  2.850
162535.82015, 3,  -0.508,  0.985,  9.852, 4,   0.066, -0.040,  0.135, 5,  34.688, -5.438,  2.925
162535.83960, 3,  -0.398,  1.198, 10.040, 4,   0.101, -0.023,  0.180, 5,  34.519, -5.419,  3.019
162535.85904, 3,  -0.193,  1.164, 10.268, 4,   0.124, -0.015,  0.244, 5,  34.931, -5.700,  3.038
162535.87849, 3,   0.038,  1.315, 10.289, 4,   0.086, -0.002,  0.210, 5,  34.856, -5.906,  3.450
162535.89793, 3,   0.249,  1.870, 10.108, 4,  -0.050,  0.004,  0.070, 5,  34.838, -6.038,  3.563
162535.91738, 3,   0.493,  2.319, 10.096, 4,  -0.280,  0.044, -0.108, 5,  34.575, -6.188,  3.919
162535.93683, 3,   0.645,  2.331, 10.080, 4,  -0.435,  0.086, -0.172, 5,  34.538, -6.188,  3.881
162535.95627, 3,   0.682,  2.568,  9.762, 4,  -0.398,  0.155, -0.227, 5,  34.500, -6.244,  3.881
162535.97572, 3,   0.563,  2.695,  9.447, 4,  -0.249,  0.181, -0.268, 5,  34.463, -6.206,  3.581
162535.99516, 3,   0.481,  2.356,  9.254, 4,   0.017,  0.187, -0.191
162536.01461, 3,   0.307,  2.311,  8.969, 4,   0.251,  0.150, -0.102, 5,  34.369, -6.113,  3.525
162536.03405, 3,   0.325,  2.365,  8.701, 4,   0.233, -0.012, -0.033, 5,  34.181, -5.775,  3.375
162536.05350, 3,   0.363,  2.240,  8.544, 4,   0.180, -0.145,  0.062, 5,  34.331, -5.625,  3.394
162536.07295, 3,   0.327,  2.179,  8.482, 4,   0.125, -0.150,  0.074, 5,  34.706, -5.400,  3.375
162536.09239, 3,   0.302,  1.996,  8.449, 4,   0.089, -0.077,  0.007, 5,  34.875, -5.644,  3.188
162536.11184, 3,   0.314,  1.894,  8.564, 4,   0.091, -0.001, -0.036, 5,  34.931, -5.663,  3.394
162536.13128, 3,   0.130,  2.128,  8.833, 4,   0.080,  0.007, -0.049, 5,  34.781, -5.400,  3.375
162536.15073, 3,   0.423,  2.367,  8.913, 4,   0.026, -0.065, -0.003, 5,  34.613, -5.138,  3.713
162536.17017, 3,   0.917,  2.662,  8.814, 4,  -0.000, -0.118,  0.017, 5,  34.706, -4.969,  3.656
162536.18962, 3,   1.112,  2.583,  8.943, 4,  -0.009, -0.126,  0.016, 5,  34.894, -5.138,  3.881
162536.20907, 3,   1.107,  2.430,  9.103, 4,   0.014, -0.227,  0.001, 5,  34.650, -5.231,  3.619
162536.22851, 3,   1.191,  2.562,  9.166, 4,   0.128, -0.471, -0.009, 5,  34.744, -5.288,  3.563
162536.24796, 3,   0.599,  2.653,  8.773, 4,   0.343, -0.488, -0.048, 5,  34.856, -5.213,  3.469
162536.26740, 3,   0.024,  2.753,  8.633, 4,   0.473, -0.294, -0.115, 5,  34.988, -5.363,  3.150
162536.28685, 3,  -0.359,  2.592,  9.070, 4,   0.407, -0.104, -0.170, 5,  35.213, -5.438,  2.981
162536.30629, 3,  -0.516,  2.467,  9.294, 4,   0.239, -0.165, -0.206, 5,  35.175, -5.588,  2.700
162536.32574, 3,  -0.694,  2.262,  9.630, 4,   0.060, -0.284, -0.147, 5,  35.456, -5.513,  2.681
162536.34519, 3,  -1.112,  2.365, 10.007, 4,   0.001, -0.214, -0.038, 5,  35.550, -5.325,  2.456
162536.36463, 3,  -1.339,  2.158, 10.603, 4,   0.040,  0.180,  0.073, 5,  35.831, -5.175,  2.306
162536.38408, 3,  -1.366,  2.176, 11.116, 4,  -0.051,  0.647,  0.095, 5,  35.681, -4.950,  2.044
162536.40352, 3,  -0.505,  1.998, 11.909, 4,  -0.407,  0.861,  0.014, 5,  35.719, -4.856,  2.100
162536.42297, 3,   0.169,  1.502, 11.738, 4,  -0.854,  0.579, -0.137, 5,  35.888, -4.575,  2.344
162536.44241, 3,  -0.078,  0.907, 12.096, 4,  -1.213,  0.146, -0.223, 5,  36.019, -4.594,  2.456
162536.46186, 3,   0.266,  0.342, 13.242, 4,  -1.267,  0.083, -0.201, 5,  36.544, -4.388,  2.363
162536.48131, 3,   0.942,  0.134, 13.154, 4,  -1.003,  0.263, -0.178, 5,  36.581, -4.519,  2.438
162536.50075, 3,   1.068, -0.441, 11.512, 4,  -0.579,  0.365, -0.256, 5,  36.938, -4.706,  2.644
162536.52020, 3,   0.915, -1.143, 10.826, 4,  -0.156,  0.467, -0.380, 5,  37.313, -4.800,  2.813
162536.53964, 3,   0.880, -1.900, 10.778, 4,   0.272,  0.551, -0.440, 5,  37.913, -4.875,  3.188
162536.55909, 3,   1.184, -2.290, 10.388, 4,   0.744,  0.408, -0.326, 5,  38.419, -4.463,  3.113
162536.57853, 3,   1.708, -2.732, 10.157, 4,   1.117,  0.214,  0.029, 5,  38.794, -4.219,  3.113
162536.59798, 3,   1.658, -2.859,  9.593, 4,   1.344,  0.015,  0.271, 5,  39.450, -3.938,  3.094
162536.61743, 3,   1.298, -2.605,  8.942, 4,   1.374, -0.317,  0.259, 5,  40.163, -4.050,  3.300
162536.63687, 3,   0.906, -2.126,  8.886, 4,   1.198, -0.584,  0.192, 5,  41.269, -4.069,  3.075
162536.65632, 3,   0.961, -1.959,  8.316, 4,   0.893, -0.818,  0.216, 5,  42.488, -3.788,  2.288
162536.67576, 3,   1.761, -1.925,  8.129, 4,   0.525, -0.928,  0.286, 5,  43.819, -3.750,  1.650
162536.69521, 3,   2.368, -1.935,  8.473, 4,   0.285, -0.815,  0.221, 5,  45.094, -3.994,  0.750
162536.71465, 3,   2.286, -1.644,  8.579, 4,   0.239, -0.430, -0.017
162536.73410, 3,   1.780, -1.215,  8.480, 4,   0.178,  0.027, -0.234, 5,  46.594, -3.938, -0.131
162536.75355, 3,   1.307, -0.903,  8.418, 4,  -0.098,  0.368, -0.303, 5,  48.506, -4.181, -1.256
162536.77299, 3,   1.102, -0.777,  8.875, 4,  -0.529,  0.616, -0.241, 5,  50.138, -4.331, -2.306
162536.79244, 3,   0.791, -0.800,  9.682, 4,  -0.892,  0.718, -0.200, 5,  51.919, -4.200, -3.488
162536.81188, 3,   0.252, -0.704, 10.333, 4,  -1.020,  0.644, -0.193, 5,  53.606, -3.769, -4.369
162536.83133, 3,   0.129, -0.244, 10.107, 4,  -0.945,  0.475, -0.149, 5,  55.050, -3.338, -4.763
162536.85077, 3,   0.363, -0.187,  9.738, 4,  -0.952,  0.225, -0.124, 5,  56.756, -2.663, -4.931
162536.87022, 3,   0.705, -0.492,  9.770, 4,  -0.974,  0.081, -0.096, 5,  58.481, -1.650, -4.800
162536.88966, 3,   0.587, -0.848, 10.056, 4,  -0.739,  0.157, -0.148, 5,  60.019, -1.031, -4.031
162536.90911, 3,   0.045, -0.870, 10.108, 4,  -0.384,  0.228, -0.281, 5,  61.181, -0.206, -3.131
162536.92856, 3,  -0.358, -0.794,  9.979, 4,  -0.135,  0.199, -0.345, 5,  62.400,  0.469, -1.838
162536.94800, 3,  -0.056, -1.155,  9.511, 4,  -0.018,  0.038, -0.233, 5,  63.675,  1.200, -0.094
162536.96745, 3,  -0.063, -1.290,  9.445, 4,   0.052,  0.011, -0.062, 5,  64.950,  1.763,  1.688
162536.98689, 3,  -0.600, -0.951,  9.670, 4,   0.027,  0.078, -0.008, 5,  66.019,  2.006,  3.919
162537.00634, 3,  -0.443, -1.099, 10.037, 4,  -0.067,  0.089,  0.091, 5,  66.825,  2.344,  5.794
162537.02578, 3,  -0.108, -0.788,  9.966, 4,  -0.199, -0.001,  0.186, 5,  67.313,  2.269,  7.594
162537.04523, 3,  -0.017, -0.378, 10.327, 4,  -0.306, -0.038,  0.218, 5,  67.988,  1.819,  9.188
162537.06468, 3,  -0.194, -0.097, 10.522, 4,  -0.150, -0.053,  0.254, 5,  68.325,  1.313, 10.425
162537.08412, 3,  -0.045, -0.327, 10.047, 4,   0.050, -0.097,  0.272, 5,  68.700,  0.600, 11.288
162537.10357, 3,   0.072, -0.548,  9.489, 4,   0.184, -0.114,  0.244, 5,  68.606, -0.094, 11.906
162537.12301, 3,  -0.013, -0.634,  9.267, 4,   0.185, -0.076,  0.181, 5,  68.550, -1.088, 12.563
162537.14246, 3,   0.022, -0.360,  9.551, 4,   0.065, -0.007,  0.164, 5,  68.288, -1.763, 12.338
162537.16190, 3,   0.197, -0.202,  9.977, 4,  -0.094,  0.057,  0.208, 5,  68.175, -2.850, 12.525
162537.18135, 3,   0.296, -0.200, 10.354, 4,  -0.162,  0.044,  0.242, 5,  68.138, -3.863, 12.375
162537.20080, 3,   0.193, -0.229, 10.662, 4,  -0.106,  0.007,  0.244, 5,  67.894, -4.575, 12.038
162537.22024, 3,   0.150, -0.354, 10.308, 4,   0.061, -0.064,  0.217, 5,  68.006, -5.456, 11.756
162537.23969, 3,   0.181, -0.334,  9.517, 4,   0.251, -0.101,  0.183, 5,  67.913, -5.944, 11.588
162537.25913, 3,   0.181, -0.165,  9.075, 4,   0.310, -0.139,  0.160, 5,  67.913, -6.731, 11.475
162537.27858, 3,   0.238, -0.054,  8.948, 4,   0.221, -0.158,  0.174, 5,  67.781, -7.144, 10.875
162537.29802, 3,   0.359, -0.066,  9.162, 4,   0.084, -0.160,  0.196, 5,  67.856, -7.969, 10.706
162537.31747, 3,   0.372, -0.166,  9.290, 4,  -0.042, -0.145,  0.185, 5,  67.894, -8.363, 10.013
162537.33692, 3,   0.480, -0.250,  9.398, 4,  -0.125, -0.130,  0.156, 5,  67.894, -8.981,  9.563
162537.35636, 3,   0.589, -0.280,  9.416, 4,  -0.179, -0.074,  0.115, 5,  67.988, -9.544,  9.150
162537.37581, 3,   0.578, -0.227,  9.581, 4,  -0.194,  0.006,  0.057, 5,  67.894, -9.769,  8.850
162537.39525, 3,   0.473, -0.136, 10.010, 4,  -0.217,  0.074,  0.004
162537.41470, 3,   0.394, -0.048, 10.293, 4,  -0.213,  0.077, -0.006, 5,  67.706, -9.938,  8.700
162537.43414, 3,   0.360, -0.008, 10.481, 4,  -0.146,  0.044,  0.004, 5,  67.481,-10.256,  8.269
162537.45359, 3,   0.346, -0.073, 10.217, 4,  -0.027, -0.025, -0.002, 5,  67.144,-10.406,  7.856
162537.47304, 3,   0.301, -0.025,  9.835, 4,   0.077, -0.067, -0.014, 5,  66.806,-10.425,  7.631
162537.49248, 3,   0.273,  0.023,  9.549, 4,   0.113, -0.101, -0.021, 5,  66.394,-10.669,  7.631
162537.51193, 3,   0.187,  0.042,  9.477, 4,   0.095, -0.075, -0.010, 5,  66.244,-10.519,  7.519
162537.53137, 3,   0.244,  0.029,  9.551, 4,   0.041, -0.075,  0.011, 5,  66.038,-10.313,  7.256
162537.55082, 3,   0.338,  0.061,  9.582, 4,   0.005, -0.052,  0.033, 5,  66.000,-10.275,  7.256
162537.57026, 3,   0.301,  0.123,  9.508, 4,  -0.014, -0.007,  0.025, 5,  66.113,-10.125,  6.956
162537.58971, 3,   0.238,  0.199,  9.677, 4,  -0.048,  0.044,  0.012, 5,  66.356, -9.994,  7.031
162537.60916, 3,   0.169,  0.205, 10.120, 4,  -0.090,  0.072,  0.017, 5,  66.413,-10.050,  7.256
162537.62860, 3,   0.240,  0.152, 10.278, 4,  -0.070,  0.055,  0.040, 5,  66.544,-10.069,  7.181
162537.64805, 3,   0.419,  0.092, 10.042, 4,   0.015,  0.011,  0.058, 5,  66.675, -9.806,  7.369
162537.66749, 3,   0.419,  0.081,  9.762, 4,   0.086, -0.007,  0.047, 5,  66.731, -9.488,  7.519
162537.68694, 3,   0.359,  0.065,  9.689, 4,   0.099, -0.011,  0.028, 5,  66.919, -9.525,  7.688
162537.70638, 3,   0.314,  0.048,  9.749, 4,   0.085, -0.023,  0.027, 5,  67.050, -9.450,  7.688
162537.72583, 3,   0.225,  0.106,  9.812, 4,   0.090, -0.035,  0.040, 5,  67.144, -9.563,  7.706
162537.74528, 3,   0.211,  0.038,  9.655, 4,   0.114, -0.073,  0.045, 5,  67.163, -9.638,  7.688
162537.76472, 3,   0.286,  0.033,  9.554, 4,   0.129, -0.097,  0.051, 5,  67.388, -9.338,  7.631
162537.78417, 3,   0.299,  0.159,  9.417, 4,   0.122, -0.078,  0.046, 5,  67.556, -9.263,  7.950
162537.80361, 3,   0.280,  0.245,  9.429, 4,   0.089, -0.020,  0.044, 5,  67.913, -9.169,  8.006
162537.82306, 3,   0.257,  0.299,  9.612, 4,   0.045, -0.005,  0.042, 5,  68.138, -9.394,  8.119
162537.84250, 3,   0.213,  0.320,  9.728, 4,   0.005, -0.002,  0.048, 5,  68.175, -9.206,  8.081
162537.86195, 3,   0.225,  0.303,  9.802, 4,  -0.002,  0.004,  0.058, 5,  68.119, -9.000,  8.344
162537.88140, 3,   0.310,  0.239,  9.781, 4,   0.009,  0.012,  0.065, 5,  68.213, -8.850,  8.456
162537.90084, 3,   0.369,  0.200,  9.722, 4,   0.030,  0.029,  0.062, 5,  68.250, -8.625,  8.456
162537.92029, 3,   0.491,  0.201,  9.763, 4,   0.038,  0.042,  0.066, 5,  68.250, -8.719,  8.606
162537.93973, 3,   0.549,  0.243,  9.637, 4,   0.043,  0.042,  0.063, 5,  68.344, -8.663,  8.400
162537.95918, 3,   0.518,  0.130,  9.253, 4,   0.050,  0.079,  0.048, 5,  68.175, -8.888,  8.400
162537.97862, 3,   0.465,  0.189,  9.845, 4,   0.019,  0.138,  0.031, 5,  67.875, -8.831,  8.306
162537.99807, 3,   0.666,  0.092,  9.875, 4,  -0.085,  0.077, -0.002, 5,  67.725, -9.019,  8.269
162538.01752, 3,   0.658,  0.144,  9.875, 4,  -0.047, -0.011, -0.041, 5,  67.763, -9.431,  8.044
162538.03696, 3,   0.424,  0.170,  9.477, 4,   0.043,  0.044, -0.099, 5,  67.781, -9.506,  8.063
